src;num_pages;page_id;page_width;page_height;col;row;width;height;x1;y1;x2;y2;x3;y3;x4;y4;contents;contents_masked;confidence;correctclass;tag;description
ti15358056_8057.tif;1;0;754;1000;225;163;18;15;225;163;243;163;243;178;225;178;F.;AS;0.46;undefined;OTHER;OTHER
ti15358056_8057.tif;1;0;754;1000;250;163;15;15;250;163;265;163;265;178;250;178;J.;AS;0.56;undefined;OTHER;OTHER
ti15358056_8057.tif;1;0;754;1000;272;163;58;15;272;163;330;163;330;178;272;178;Miller;AAAAAA;0.68;undefined;OTHER;OTHER
ti15358056_8057.tif;1;0;754;1000;336;163;41;15;336;163;377;163;377;178;336;178;Law;AAA;0.55;undefined;OTHER;OTHER
ti15358056_8057.tif;1;0;754;1000;384;163;70;18;384;163;454;163;454;181;384;181;Offices,;AAAAAAAS;0.54;undefined;OTHER;OTHER
ti15358056_8057.tif;1;0;754;1000;460;163;39;15;460;163;499;163;499;178;460;178;P.A.;ASAS;0.47;undefined;OTHER;OTHER
ti15358056_8057.tif;1;0;754;1000;349;193;61;12;349;193;410;193;410;205;349;205;Accounting;AAAAAAAAAA;0.61;undefined;OTHER;OTHER
ti15358056_8057.tif;1;0;754;1000;315;194;27;9;315;194;342;194;342;203;315;203;Attn:;AAAAS;0.64;undefined;OTHER;OTHER
ti15358056_8057.tif;1;0;754;1000;326;209;9;10;326;209;335;209;335;219;326;219;P.;AS;0.47;undefined;OTHER;OTHER
ti15358056_8057.tif;1;0;754;1000;339;209;12;10;339;209;351;209;351;219;339;219;0.;NS;0.5;undefined;OTHER;OTHER
ti15358056_8057.tif;1;0;754;1000;356;209;21;10;356;209;377;209;377;219;356;219;Box;AAA;0.5;undefined;OTHER;OTHER
ti15358056_8057.tif;1;0;754;1000;382;209;18;10;382;209;400;209;400;219;382;219;146;NNN;0.55;undefined;OTHER;OTHER
ti15358056_8057.tif;1;0;754;1000;297;225;44;10;297;225;341;225;341;235;297;235;Baldwin;AAAAAAA;0.49;undefined;OTHER;OTHER
ti15358056_8057.tif;1;0;754;1000;345;225;16;10;345;225;361;225;361;235;345;235;WI;AA;0.49;undefined;OTHER;OTHER
ti15358056_8057.tif;1;0;754;1000;365;225;63;10;365;225;428;225;428;235;365;235;54002-0146;NNNNNSNNNN;0.54;undefined;OTHER;OTHER
ti15358056_8057.tif;1;0;754;1000;545;243;74;10;545;243;619;243;619;253;545;253;715-684-4344;NNNSNNNSNNNN;0.7;undefined;OTHER;OTHER
ti15358056_8057.tif;1;0;754;1000;623;243;16;10;623;243;639;243;639;253;623;253;WI;AA;0.36;undefined;OTHER;OTHER
ti15358056_8057.tif;1;0;754;1000;545;260;74;11;545;260;619;260;619;271;545;271;612-222-3949;NNNSNNNSNNNN;0.79;undefined;OTHER;OTHER
ti15358056_8057.tif;1;0;754;1000;623;261;21;10;623;261;644;261;644;271;623;271;MN;AA;0.7;undefined;OTHER;OTHER
ti15358056_8057.tif;1;0;754;1000;92;264;40;9;92;264;132;264;132;273;92;273;Invoice;AAAAAAA;0.92;undefined;OTHER;OTHER
ti15358056_8057.tif;1;0;754;1000;135;264;53;10;135;264;188;264;188;274;135;274;submitted;AAAAAAAAA;0.67;undefined;OTHER;OTHER
ti15358056_8057.tif;1;0;754;1000;192;266;13;8;192;266;205;266;205;274;192;274;to:;AAS;0.85;undefined;OTHER;OTHER
ti15358056_8057.tif;1;0;754;1000;91;287;48;10;91;287;139;287;139;297;91;297;Tobacco;AAAAAAA;0.69;undefined;OTHER;OTHER
ti15358056_8057.tif;1;0;754;1000;143;287;56;13;143;287;199;287;199;300;143;300;Litigation;AAAAAAAAAA;0.52;undefined;OTHER;OTHER
ti15358056_8057.tif;1;0;754;1000;204;287;41;10;204;287;245;287;245;297;204;297;Liaison;AAAAAAA;0.79;undefined;OTHER;OTHER
ti15358056_8057.tif;1;0;754;1000;249;287;45;10;249;287;294;287;294;297;249;297;Counsel;AAAAAAA;0.51;undefined;OTHER;OTHER
ti15358056_8057.tif;1;0;754;1000;261;303;10;10;261;303;271;303;271;313;261;313;&;S;1.0;undefined;OTHER;OTHER
ti15358056_8057.tif;1;0;754;1000;275;303;41;10;275;303;316;303;316;313;275;313;CIRESI;AAAAAA;0.53;undefined;OTHER;OTHER
ti15358056_8057.tif;1;0;754;1000;93;304;51;11;93;304;144;304;144;315;93;315;ROBINS,;AAAAAAS;0.56;undefined;OTHER;OTHER
ti15358056_8057.tif;1;0;754;1000;148;304;57;11;148;304;205;304;205;315;148;315;KAPLAN,;AAAAAAS;0.8;undefined;OTHER;OTHER
ti15358056_8057.tif;1;0;754;1000;209;304;49;9;209;304;258;304;258;313;209;313;MILLER;AAAAAA;0.56;undefined;OTHER;OTHER
ti15358056_8057.tif;1;0;754;1000;189;319;45;10;189;319;234;319;234;329;189;329;Walbum;AAAAAA;0.51;undefined;OTHER;OTHER
ti15358056_8057.tif;1;0;754;1000;238;319;28;10;238;319;266;319;266;329;238;329;AND;AAA;0.52;undefined;OTHER;OTHER
ti15358056_8057.tif;1;0;754;1000;92;320;27;9;92;320;119;320;119;329;92;329;Attn:;AAAAS;0.52;undefined;OTHER;OTHER
ti15358056_8057.tif;1;0;754;1000;127;320;42;9;127;320;169;320;169;329;127;329;Roberta;AAAAAAA;0.73;undefined;OTHER;OTHER
ti15358056_8057.tif;1;0;754;1000;173;320;11;9;173;320;184;320;184;329;173;329;B.;AS;0.65;undefined;OTHER;OTHER
ti15358056_8057.tif;1;0;754;1000;93;335;53;11;93;335;146;335;146;346;93;346;DORSEY;AAAAAA;0.57;undefined;OTHER;OTHER
ti15358056_8057.tif;1;0;754;1000;150;335;9;10;150;335;159;335;159;345;150;345;&;S;1.0;undefined;OTHER;OTHER
ti15358056_8057.tif;1;0;754;1000;163;335;62;11;163;335;225;335;225;346;163;346;WHITNEY;AAAAAAA;0.57;undefined;OTHER;OTHER
ti15358056_8057.tif;1;0;754;1000;229;335;53;10;229;335;282;335;282;345;229;345;Attn.Peter;AAAASAAAAA;0.52;undefined;OTHER;OTHER
ti15358056_8057.tif;1;0;754;1000;286;335;40;13;286;335;326;335;326;348;286;348;Sipkins;AAAAAAA;0.56;undefined;OTHER;OTHER
ti15358056_8057.tif;1;0;754;1000;93;351;66;13;93;351;159;351;159;364;93;364;Minneapolis;AAAAAAAAAAA;0.52;undefined;OTHER;OTHER
ti15358056_8057.tif;1;0;754;1000;163;352;21;9;163;352;184;352;184;361;163;361;MN;AA;0.69;undefined;OTHER;OTHER
