src;num_pages;page_id;page_width;page_height;col;row;width;height;x1;y1;x2;y2;x3;y3;x4;y4;contents;contents_masked;confidence;correctclass;tag;description
518492684+-2684.tif;1;0;754;1000;104;69;60;11;104;69;164;69;164;80;104;80;TPS025UN;AAANNNAA;0.38;undefined;OTHER;OTHER
518492684+-2684.tif;1;0;754;1000;283;70;69;10;283;70;352;70;352;80;283;80;TEMPORARY;AAAAAAAAA;0.43;undefined;OTHER;OTHER
518492684+-2684.tif;1;0;754;1000;422;70;45;10;422;70;467;70;467;80;422;80;SYSTEM;AAAAAA;0.68;undefined;OTHER;OTHER
518492684+-2684.tif;1;0;754;1000;570;70;60;12;570;70;630;70;630;82;570;82;05/08/96;NNSNNSNN;0.4;undefined;OTHER;OTHER
518492684+-2684.tif;1;0;754;1000;647;70;38;12;647;70;685;70;685;82;647;82;08:46;NNSNN;0.6;undefined;OTHER;OTHER
518492684+-2684.tif;1;0;754;1000;361;71;52;9;361;71;413;71;413;80;361;80;PAYMENT;AAAAAAA;0.48;undefined;OTHER;OTHER
518492684+-2684.tif;1;0;754;1000;693;71;16;11;693;71;709;71;709;82;693;82;AM;AA;0.32;undefined;OTHER;OTHER
518492684+-2684.tif;1;0;754;1000;400;86;83;11;400;86;483;86;483;97;400;97;INFORMATION;AAAAAAAAAAA;0.6;undefined;OTHER;OTHER
518492684+-2684.tif;1;0;754;1000;276;87;53;9;276;87;329;87;329;96;276;96;DISPLAY;AAAAAAA;0.35;undefined;OTHER;OTHER
518492684+-2684.tif;1;0;754;1000;337;87;54;10;337;87;391;87;391;97;337;97;VOUCHER;AAAAAAA;0.51;undefined;OTHER;OTHER
518492684+-2684.tif;1;0;754;1000;267;135;44;11;267;135;311;135;311;146;267;146;217281;NNNNNN;0.32;undefined;OTHER;OTHER
518492684+-2684.tif;1;0;754;1000;141;136;60;10;141;136;201;136;201;146;141;146;ACCOUNT:;AAAAAAAS;0.37;undefined;OTHER;OTHER
518492684+-2684.tif;1;0;754;1000;353;137;42;9;353;137;395;137;395;146;353;146;PAYEE:;AAAAAS;0.65;undefined;OTHER;OTHER
518492684+-2684.tif;1;0;754;1000;407;137;75;9;407;137;482;137;482;146;407;146;PLAINFIELD;AAAAAAAAAA;0.48;undefined;OTHER;OTHER
518492684+-2684.tif;1;0;754;1000;491;137;54;10;491;137;545;137;545;147;491;147;TOBACCO;AAAAAAA;0.54;undefined;OTHER;OTHER
518492684+-2684.tif;1;0;754;1000;553;137;7;10;553;137;560;137;560;147;553;147;C;A;0.79;undefined;OTHER;OTHER
518492684+-2684.tif;1;0;754;1000;142;152;36;10;142;152;178;152;178;162;142;162;ACCT.;AAAAS;0.56;undefined;OTHER;OTHER
518492684+-2684.tif;1;0;754;1000;189;152;67;11;189;152;256;152;256;163;189;163;DIVISION:;AAAAAAAAS;0.49;undefined;OTHER;OTHER
