src;num_pages;page_id;page_width;page_height;col;row;width;height;x1;y1;x2;y2;x3;y3;x4;y4;contents;contents_masked;confidence;correctclass;tag;description
2024485248.tif;1;0;777;1000;320;59;38;11;320;59;358;59;358;70;320;70;GmbH;AAAA;0.8;undefined;OTHER;OTHER
2024485248.tif;1;0;777;1000;158;60;16;11;158;60;174;60;174;71;158;71;fur;AAA;0.66;undefined;OTHER;OTHER
2024485248.tif;1;0;777;1000;179;60;66;13;179;60;245;60;245;73;179;73;biologlsche;AAAAAAAAAAA;0.65;undefined;OTHER;OTHER
2024485248.tif;1;0;777;1000;251;60;63;13;251;60;314;60;314;73;251;73;Forschung;AAAAAAAAA;0.59;undefined;OTHER;OTHER
2024485248.tif;1;0;777;1000;63;61;47;11;63;61;110;61;110;72;63;72;INBIFO;AAAAAA;0.75;undefined;OTHER;OTHER
2024485248.tif;1;0;777;1000;115;61;38;10;115;61;153;61;153;71;115;71;Institut;AAAAAAAA;0.65;undefined;OTHER;OTHER
2024485248.tif;1;0;777;1000;31;67;15;8;31;67;46;67;46;75;31;75;^;S;1.0;undefined;OTHER;OTHER
2024485248.tif;1;0;777;1000;461;84;110;14;461;84;571;84;571;98;461;98;Verlragsforschung;AAAAAAAAAAAAAAAAA;0.85;undefined;OTHER;OTHER
2024485248.tif;1;0;777;1000;157;89;66;13;157;89;223;89;223;102;157;102;Verwaltung;AAAAAAAAAA;0.57;undefined;OTHER;OTHER
2024485248.tif;1;0;777;1000;63;90;90;11;63;90;153;90;153;101;63;101;Kaufmannische;AAAAAAAAAAAAA;0.56;undefined;OTHER;OTHER
2024485248.tif;1;0;777;1000;52;91;1;11;52;91;53;91;53;102;52;102;";";S;0.23;undefined;OTHER;OTHER
2024485248.tif;1;0;777;1000;461;139;29;8;461;139;490;139;490;147;461;147;Tefefon;AAAAAAA;0.48;undefined;OTHER;OTHER
2024485248.tif;1;0;777;1000;494;139;32;8;494;139;526;139;526;147;494;147;(02203);SNNNNNS;0.6;undefined;OTHER;OTHER
2024485248.tif;1;0;777;1000;529;139;24;7;529;139;553;139;553;146;529;146;303-1;NNNSN;0.68;undefined;OTHER;OTHER
2024485248.tif;1;0;777;1000;494;148;70;9;494;148;564;148;564;157;494;157;(02203)303-362;SNNNNNSNNNSNNN;0.6;undefined;OTHER;OTHER
2024485248.tif;1;0;777;1000;462;149;28;8;462;149;490;149;490;157;462;157;Telefax;AAAAAAA;0.42;undefined;OTHER;OTHER
2024485248.tif;1;0;777;1000;462;159;21;8;462;159;483;159;483;167;462;167;Telex;AAAAA;0.28;undefined;OTHER;OTHER
2024485248.tif;1;0;777;1000;493;159;59;7;493;159;552;159;552;166;493;166;8874675inbid;NNNNNNNAAAAA;0.44;undefined;OTHER;OTHER
2024485248.tif;1;0;777;1000;501;175;20;8;501;175;521;175;521;183;501;183;Bank;AAAA;0.44;undefined;OTHER;OTHER
2024485248.tif;1;0;777;1000;523;175;13;8;523;175;536;175;536;183;523;183;AG;AA;0.63;undefined;OTHER;OTHER
