src;num_pages;page_id;page_width;page_height;col;row;width;height;x1;y1;x2;y2;x3;y3;x4;y4;contents;contents_masked;confidence;correctclass;tag;description
ti16131011_1013.tif;1;0;754;1000;447;96;39;8;447;96;486;96;486;104;447;104;RILLINC;AAAAAAA;0.38;undefined;OTHER;OTHER
ti16131011_1013.tif;1;0;754;1000;424;97;19;6;424;97;443;97;443;103;424;103;KOH;AAA;0.26;undefined;OTHER;OTHER
ti16131011_1013.tif;1;0;754;1000;103;104;276;41;103;104;379;104;379;145;103;145;METROCALL;AAAAAAAAA;0.36;undefined;OTHER;OTHER
ti16131011_1013.tif;1;0;754;1000;405;107;50;9;405;107;455;107;455;116;405;116;INQUIRIES;AAAAAAAAA;0.49;undefined;OTHER;OTHER
ti16131011_1013.tif;1;0;754;1000;458;107;28;7;458;107;486;107;486;114;458;114;CAM.:;AAASS;0.38;undefined;OTHER;OTHER
ti16131011_1013.tif;1;0;754;1000;502;113;54;8;502;113;556;113;556;121;502;121;INVOICE;AAAAAAA;0.85;undefined;OTHER;OTHER
ti16131011_1013.tif;1;0;754;1000;566;113;13;10;566;113;579;113;579;123;566;123;*:;SS;0.65;undefined;OTHER;OTHER
ti16131011_1013.tif;1;0;754;1000;591;113;63;9;591;113;654;113;654;122;591;122;06420685;NNNNNNNN;0.47;undefined;OTHER;OTHER
ti16131011_1013.tif;1;0;754;1000;543;125;36;10;543;125;579;125;579;135;543;135;(800);SNNNS;0.56;undefined;OTHER;OTHER
ti16131011_1013.tif;1;0;754;1000;526;126;5;9;526;126;531;126;531;135;526;135;1;N;1.0;undefined;OTHER;OTHER
ti16131011_1013.tif;1;0;754;1000;591;126;63;9;591;126;654;126;654;135;591;135;553-7836;NNNSNNNN;0.62;undefined;OTHER;OTHER
ti16131011_1013.tif;1;0;754;1000;423;134;27;7;423;134;450;134;450;141;423;141;YOUR;AAAA;0.29;undefined;OTHER;OTHER
ti16131011_1013.tif;1;0;754;1000;454;134;33;7;454;134;487;134;487;141;454;141;LOCAL;AAAAA;0.46;undefined;OTHER;OTHER
ti16131011_1013.tif;1;0;754;1000;437;144;35;8;437;144;472;144;472;152;437;152;OFFICE;AAAAAA;0.46;undefined;OTHER;OTHER
ti16131011_1013.tif;1;0;754;1000;476;145;10;7;476;145;486;145;486;152;476;152;IS:;AAS;0.4;undefined;OTHER;OTHER
ti16131011_1013.tif;1;0;754;1000;508;153;72;10;508;153;580;153;580;163;508;163;Metrocall;AAAAAAAAA;0.59;undefined;OTHER;OTHER
ti16131011_1013.tif;1;0;754;1000;175;165;54;11;175;165;229;165;229;176;175;176;Invoice;AAAAAAA;0.66;undefined;OTHER;OTHER
ti16131011_1013.tif;1;0;754;1000;296;165;63;12;296;165;359;165;359;177;296;177;11/01/96;NNSNNSNN;0.66;undefined;OTHER;OTHER
ti16131011_1013.tif;1;0;754;1000;238;166;38;10;238;166;276;166;276;176;238;176;date:;AAAAS;0.72;undefined;OTHER;OTHER
ti16131011_1013.tif;1;0;754;1000;549;167;64;11;549;167;613;167;613;178;549;178;Richmond;AAAAAAAA;0.44;undefined;OTHER;OTHER
ti16131011_1013.tif;1;0;754;1000;509;168;30;9;509;168;539;168;539;177;509;177;6677;NNNN;0.66;undefined;OTHER;OTHER
ti16131011_1013.tif;1;0;754;1000;623;169;23;11;623;169;646;169;646;180;623;180;Hwy;AAA;0.65;undefined;OTHER;OTHER
ti16131011_1013.tif;1;0;754;1000;508;181;87;11;508;181;595;181;595;192;508;192;Alexandria,;AAAAAAAAAAS;0.65;undefined;OTHER;OTHER
ti16131011_1013.tif;1;0;754;1000;632;182;39;9;632;182;671;182;671;191;632;191;22306;NNNNN;0.67;undefined;OTHER;OTHER
ti16131011_1013.tif;1;0;754;1000;606;183;16;7;606;183;622;183;622;190;606;190;VA;AA;0.56;undefined;OTHER;OTHER
ti16131011_1013.tif;1;0;754;1000;231;189;46;9;231;189;277;189;277;198;231;198;107515;NNNNNN;0.58;undefined;OTHER;OTHER
ti16131011_1013.tif;1;0;754;1000;416;192;48;7;416;192;464;192;464;199;416;199;ACCOUNT;AAAAAAA;0.32;undefined;OTHER;OTHER
ti16131011_1013.tif;1;0;754;1000;468;192;18;7;468;192;486;192;486;199;468;199;NO.:;AASS;0.41;undefined;OTHER;OTHER
ti16131011_1013.tif;1;0;754;1000;509;200;47;9;509;200;556;200;556;209;509;209;107515;NNNNNN;0.58;undefined;OTHER;OTHER
ti16131011_1013.tif;1;0;754;1000;132;209;48;8;132;209;180;209;180;217;132;217;WILSON;AAAAAA;0.53;undefined;OTHER;OTHER
ti16131011_1013.tif;1;0;754;1000;189;209;40;9;189;209;229;209;229;218;189;218;SCOTT;AAAAA;0.93;undefined;OTHER;OTHER
ti16131011_1013.tif;1;0;754;1000;438;216;48;7;438;216;486;216;486;223;438;223;CONTACT:;AAAAAAAS;0.42;undefined;OTHER;OTHER
ti16131011_1013.tif;1;0;754;1000;133;218;30;9;133;218;163;218;163;227;133;227;8624;NNNN;0.51;undefined;OTHER;OTHER
ti16131011_1013.tif;1;0;754;1000;173;219;15;8;173;219;188;219;188;227;173;227;FT;AA;0.76;undefined;OTHER;OTHER
ti16131011_1013.tif;1;0;754;1000;197;219;32;9;197;219;229;219;229;228;197;228;HUNT;AAAA;0.65;undefined;OTHER;OTHER
ti16131011_1013.tif;1;0;754;1000;238;219;15;8;238;219;253;219;253;227;238;227;RD;AA;0.44;undefined;OTHER;OTHER
ti16131011_1013.tif;1;0;754;1000;132;229;86;11;132;229;218;229;218;240;132;240;ALEXANDRIA,;AAAAAAAAAAS;0.53;undefined;OTHER;OTHER
ti16131011_1013.tif;1;0;754;1000;230;229;15;8;230;229;245;229;245;237;230;237;VA;AA;1.0;undefined;OTHER;OTHER
ti16131011_1013.tif;1;0;754;1000;296;229;38;9;296;229;334;229;334;238;296;238;22308;NNNNN;0.74;undefined;OTHER;OTHER
ti16131011_1013.tif;1;0;754;1000;420;243;15;7;420;243;435;243;435;250;420;250;PC);AAS;0.24;undefined;OTHER;OTHER
ti16131011_1013.tif;1;0;754;1000;442;243;44;7;442;243;486;243;486;250;442;250;NUMBER:;AAAAAAS;0.33;undefined;OTHER;OTHER
ti16131011_1013.tif;1;0;754;1000;65;264;20;6;65;264;85;264;85;270;65;270;DATT;AAAA;0.38;undefined;OTHER;OTHER
ti16131011_1013.tif;1;0;754;1000;172;264;44;6;172;264;216;264;216;270;172;270;RBFEKKNtfi;AAAAAAAAAA;0.22;undefined;OTHER;OTHER
ti16131011_1013.tif;1;0;754;1000;271;294;39;9;271;294;310;294;310;303;271;303;PRIOR;AAAAA;0.74;undefined;OTHER;OTHER
ti16131011_1013.tif;1;0;754;1000;319;294;56;9;319;294;375;294;375;303;319;303;BALANCE;AAAAAAA;0.83;undefined;OTHER;OTHER
ti16131011_1013.tif;1;0;754;1000;632;295;38;10;632;295;670;295;670;305;632;305;22.20;NNSNN;0.87;undefined;OTHER;OTHER
ti16131011_1013.tif;1;0;754;1000;271;321;71;9;271;321;342;321;342;330;271;330;BEGINNING;AAAAAAAAA;0.71;undefined;OTHER;OTHER
ti16131011_1013.tif;1;0;754;1000;352;321;56;9;352;321;408;321;408;330;352;330;BALANCE;AAAAAAA;0.77;undefined;OTHER;OTHER
