src;num_pages;page_id;page_width;page_height;col;row;width;height;x1;y1;x2;y2;x3;y3;x4;y4;contents;contents_masked;confidence;correctclass;tag;description
ti09922229.tif;1;0;754;1000;268;123;204;34;268;123;472;123;472;157;268;157;Ogilvy&Mather;AAAAAASAAAAAA;0.61;undefined;OTHER;OTHER
ti09922229.tif;1;0;754;1000;339;158;31;10;339;158;370;158;370;168;339;168;Public;AAAAAA;0.51;undefined;OTHER;OTHER
ti09922229.tif;1;0;754;1000;374;158;33;12;374;158;407;158;407;170;374;170;Affairs;AAAAAAA;0.56;undefined;OTHER;OTHER
ti09922229.tif;1;0;754;1000;285;172;24;9;285;172;309;172;309;181;285;181;Sirret.;AAAAAAS;0.27;undefined;OTHER;OTHER
ti09922229.tif;1;0;754;1000;259;173;14;7;259;173;273;173;273;180;259;180;1901;NNNN;0.41;undefined;OTHER;OTHER
ti09922229.tif;1;0;754;1000;278;173;5;7;278;173;283;173;283;180;278;180;L;A;0.34;undefined;OTHER;OTHER
ti09922229.tif;1;0;754;1000;312;173;7;7;312;173;319;173;319;180;312;180;N;A;0.27;undefined;OTHER;OTHER
ti09922229.tif;1;0;754;1000;321;173;13;7;321;173;334;173;334;180;321;180;V.;AS;0.32;undefined;OTHER;OTHER
ti09922229.tif;1;0;754;1000;337;173;17;7;337;173;354;173;354;180;337;180;W;A;0.0;undefined;OTHER;OTHER
ti09922229.tif;1;0;754;1000;357;173;15;8;357;173;372;173;372;181;357;181;320.;NNNS;0.26;undefined;OTHER;OTHER
ti09922229.tif;1;0;754;1000;375;173;44;10;375;173;419;173;419;183;375;183;Vfcjhinjion.;AAAAAAAAAAAS;0.27;undefined;OTHER;OTHER
ti09922229.tif;1;0;754;1000;422;173;6;7;422;173;428;173;428;180;422;180;D;A;0.63;undefined;OTHER;OTHER
ti09922229.tif;1;0;754;1000;431;173;9;7;431;173;440;173;440;180;431;180;C.;AS;0.71;undefined;OTHER;OTHER
ti09922229.tif;1;0;754;1000;443;173;42;7;443;173;485;173;485;180;443;180;2003t-33«>;NNNNASNNSS;0.38;undefined;OTHER;OTHER
ti09922229.tif;1;0;754;1000;324;184;39;10;324;184;363;184;363;194;324;194;T^phor*.;ASAAAASS;0.28;undefined;OTHER;OTHER
ti09922229.tif;1;0;754;1000;372;185;13;7;372;185;385;185;385;192;372;192;2C2;NAN;0.2;undefined;OTHER;OTHER
ti09922229.tif;1;0;754;1000;388;185;12;7;388;185;400;185;400;192;388;192;*6;SN;0.16;undefined;OTHER;OTHER
ti09922229.tif;1;0;754;1000;403;185;16;7;403;185;419;185;419;192;403;192;7»0;NSN;0.37;undefined;OTHER;OTHER
ti09922229.tif;1;0;754;1000;366;186;3;6;366;186;369;186;369;192;366;192;l;A;0.46;undefined;OTHER;OTHER
ti09922229.tif;1;0;754;1000;94;245;15;16;94;245;109;245;109;261;94;261;"I”""";ASS;0.63;undefined;OTHER;OTHER
ti09922229.tif;1;0;754;1000;425;245;16;17;425;245;441;245;441;262;425;262;n;A;0.13;undefined;OTHER;OTHER
ti09922229.tif;1;0;754;1000;125;251;24;8;125;251;149;251;149;259;125;259;THE;AAA;0.63;undefined;OTHER;OTHER
ti09922229.tif;1;0;754;1000;159;251;56;9;159;251;215;251;215;260;159;260;TOBACCO;AAAAAAA;0.39;undefined;OTHER;OTHER
ti09922229.tif;1;0;754;1000;226;252;71;8;226;252;297;252;297;260;226;260;INSTITUTE;AAAAAAAAA;0.59;undefined;OTHER;OTHER
ti09922229.tif;1;0;754;1000;127;266;30;8;127;266;157;266;157;274;127;274;1675;NNNN;0.47;undefined;OTHER;OTHER
ti09922229.tif;1;0;754;1000;167;266;24;10;167;266;191;266;191;276;167;276;Eye;AAA;0.54;undefined;OTHER;OTHER
ti09922229.tif;1;0;754;1000;200;266;53;11;200;266;253;266;253;277;200;277;Street,;AAAAAAS;0.57;undefined;OTHER;OTHER
ti09922229.tif;1;0;754;1000;265;266;12;8;265;266;277;266;277;274;265;274;N.;AS;0.52;undefined;OTHER;OTHER
ti09922229.tif;1;0;754;1000;282;266;12;9;282;266;294;266;294;275;282;275;W.;AS;0.74;undefined;OTHER;OTHER
ti09922229.tif;1;0;754;1000;494;278;33;9;494;278;527;278;527;287;494;287;Invoice;AAAAAAA;0.38;undefined;OTHER;OTHER
ti09922229.tif;1;0;754;1000;125;279;87;12;125;279;212;279;212;291;125;291;Washington,;AAAAAAAAAAS;0.43;undefined;OTHER;OTHER
ti09922229.tif;1;0;754;1000;224;280;12;8;224;280;236;280;236;288;224;288;D.;AS;0.75;undefined;OTHER;OTHER
ti09922229.tif;1;0;754;1000;240;280;12;8;240;280;252;280;252;288;240;288;C.;AS;0.7;undefined;OTHER;OTHER
ti09922229.tif;1;0;754;1000;273;280;41;9;273;280;314;280;314;289;273;289;20006;NNNNN;0.25;undefined;OTHER;OTHER
ti09922229.tif;1;0;754;1000;536;280;55;9;536;280;591;280;591;289;536;289;4-153—7;NSNNNSN;0.6;undefined;OTHER;OTHER
ti09922229.tif;1;0;754;1000;125;308;39;8;125;308;164;308;164;316;125;316;Attn:;AAAAS;0.56;undefined;OTHER;OTHER
ti09922229.tif;1;0;754;1000;184;308;20;8;184;308;204;308;204;316;184;316;Ms.;AAS;0.6;undefined;OTHER;OTHER
ti09922229.tif;1;0;754;1000;216;308;40;9;216;308;256;308;256;317;216;317;Susan;AAAAA;0.46;undefined;OTHER;OTHER
ti09922229.tif;1;0;754;1000;265;308;48;9;265;308;313;308;313;317;265;317;Stuntz;AAAAAA;0.5;undefined;OTHER;OTHER
ti09922229.tif;1;0;754;1000;423;317;18;13;423;317;441;317;441;330;423;330;—I;SA;0.84;undefined;OTHER;OTHER
ti09922229.tif;1;0;754;1000;94;318;16;13;94;318;110;318;110;331;94;331;L_;A_;0.76;undefined;OTHER;OTHER
ti09922229.tif;1;0;754;1000;494;319;20;11;494;319;514;319;514;330;494;330;PH';AAS;0.58;undefined;OTHER;OTHER
ti09922229.tif;1;0;754;1000;520;320;20;11;520;320;540;320;540;331;520;331;2°f;NSA;0.56;undefined;OTHER;OTHER
ti09922229.tif;1;0;754;1000;551;323;8;8;551;323;559;323;559;331;551;331;2;N;0.96;undefined;OTHER;OTHER
ti09922229.tif;1;0;754;1000;166;374;2;9;166;374;168;374;168;383;166;383;1;N;1.0;undefined;OTHER;OTHER
ti09922229.tif;1;0;754;1000;518;374;2;10;518;374;520;374;520;384;518;384;I;A;0.46;undefined;OTHER;OTHER
ti09922229.tif;1;0;754;1000;42;375;33;8;42;375;75;375;75;383;42;383;Invoice;AAAAAAA;0.55;undefined;OTHER;OTHER
ti09922229.tif;1;0;754;1000;78;375;21;9;78;375;99;375;99;384;78;384;Date;AAAA;0.52;undefined;OTHER;OTHER
ti09922229.tif;1;0;754;1000;171;375;24;8;171;375;195;375;195;383;171;383;Your;AAAA;0.43;undefined;OTHER;OTHER
ti09922229.tif;1;0;754;1000;198;375;26;9;198;375;224;375;224;384;198;384;Order;AAAAA;0.35;undefined;OTHER;OTHER
ti09922229.tif;1;0;754;1000;227;375;16;9;227;375;243;375;243;384;227;384;No.;AAS;0.65;undefined;OTHER;OTHER
ti09922229.tif;1;0;754;1000;400;375;38;8;400;375;438;375;438;383;400;383;Account;AAAAAAA;0.49;undefined;OTHER;OTHER
ti09922229.tif;1;0;754;1000;442;375;17;9;442;375;459;375;459;384;442;384;No.;AAS;0.44;undefined;OTHER;OTHER
ti09922229.tif;1;0;754;1000;522;375;39;9;522;375;561;375;561;384;522;384;Location;AAAAAAAA;0.36;undefined;OTHER;OTHER
ti09922229.tif;1;0;754;1000;166;384;1;16;166;384;167;384;167;400;166;400;1;N;1.0;undefined;OTHER;OTHER
ti09922229.tif;1;0;754;1000;517;385;3;16;517;385;520;385;520;401;517;401;1;N;0.26;undefined;OTHER;OTHER
ti09922229.tif;1;0;754;1000;50;391;57;9;50;391;107;391;107;400;50;400;4/30/87;NSNNSNN;0.46;undefined;OTHER;OTHER
ti09922229.tif;1;0;754;1000;175;391;48;9;175;391;223;391;223;400;175;400;PUBLIC;AAAAAA;0.6;undefined;OTHER;OTHER
ti09922229.tif;1;0;754;1000;232;391;57;9;232;391;289;391;289;400;232;400;SMOKING;AAAAAAA;0.27;undefined;OTHER;OTHER
ti09922229.tif;1;0;754;1000;567;393;81;9;567;393;648;393;648;402;567;402;Washington;AAAAAAAAAA;0.35;undefined;OTHER;OTHER
ti09922229.tif;1;0;754;1000;483;412;16;10;483;412;499;412;499;422;483;422;Net;AAA;0.4;undefined;OTHER;OTHER
ti09922229.tif;1;0;754;1000;221;413;52;10;221;413;273;413;273;423;221;423;Description;AAAAAAAAAAA;0.52;undefined;OTHER;OTHER
ti09922229.tif;1;0;754;1000;545;413;32;11;545;413;577;413;577;424;545;424;Agency;AAAAAA;0.5;undefined;OTHER;OTHER
ti09922229.tif;1;0;754;1000;580;413;22;9;580;413;602;413;602;422;580;422;Cora;AAAA;0.81;undefined;OTHER;OTHER
ti09922229.tif;1;0;754;1000;642;413;23;9;642;413;665;413;665;422;642;422;Tool;AAAA;0.72;undefined;OTHER;OTHER
ti09922229.tif;1;0;754;1000;50;462;98;8;50;462;148;462;148;470;50;470;REIMBURSABLE;AAAAAAAAAAAA;0.55;undefined;OTHER;OTHER
ti09922229.tif;1;0;754;1000;157;462;104;9;157;462;261;462;261;471;157;471;EXPENDITURES:;AAAAAAAAAAAAS;0.58;undefined;OTHER;OTHER
