src;num_pages;page_id;page_width;page_height;col;row;width;height;x1;y1;x2;y2;x3;y3;x4;y4;contents;contents_masked;confidence;correctclass;tag;description
2023592499.tif;1;0;777;1000;362;89;81;21;362;89;443;89;443;110;362;110;ARIA;AAAA;1.0;undefined;OTHER;OTHER
2023592499.tif;1;0;777;1000;318;133;34;18;318;133;352;133;352;151;318;151;For;AAA;1.0;undefined;OTHER;OTHER
2023592499.tif;1;0;777;1000;358;133;79;17;358;133;437;133;437;150;358;150;Research;AAAAAAAA;0.93;undefined;OTHER;OTHER
2023592499.tif;1;0;777;1000;447;133;25;18;447;133;472;133;472;151;447;151;On;AA;1.0;undefined;OTHER;OTHER
2023592499.tif;1;0;777;1000;219;134;92;16;219;134;311;134;311;150;219;150;Associates;AAAAAAAAAA;0.84;undefined;OTHER;OTHER
2023592499.tif;1;0;777;1000;480;134;63;17;480;134;543;134;543;151;480;151;Indoor;AAAAAA;0.91;undefined;OTHER;OTHER
2023592499.tif;1;0;777;1000;548;135;31;16;548;135;579;135;579;151;548;151;Air;AAA;1.0;undefined;OTHER;OTHER
2023592499.tif;1;0;777;1000;286;158;72;11;286;158;358;158;358;169;286;169;Coordinator;AAAAAAAAAAA;0.34;undefined;OTHER;OTHER
2023592499.tif;1;0;777;1000;364;158;23;10;364;158;387;158;387;168;364;168;G.B.;ASAS;0.93;undefined;OTHER;OTHER
2023592499.tif;1;0;777;1000;392;158;46;11;392;158;438;158;438;169;392;169;LESLIE.;AAAAAAS;0.55;undefined;OTHER;OTHER
2023592499.tif;1;0;777;1000;443;158;33;11;443;158;476;158;476;169;443;169;F.R.C.;ASASAS;0.67;undefined;OTHER;OTHER
2023592499.tif;1;0;777;1000;481;159;27;10;481;159;508;159;508;169;481;169;Path.;AAAAS;0.62;undefined;OTHER;OTHER
2023592499.tif;1;0;777;1000;547;178;5;10;547;178;552;178;552;188;547;188;2;N;0.45;undefined;OTHER;OTHER
2023592499.tif;1;0;777;1000;558;178;19;10;558;178;577;178;577;188;558;188;Ivel;AAAA;0.46;undefined;OTHER;OTHER
2023592499.tif;1;0;777;1000;582;179;46;11;582;179;628;179;628;190;582;190;Gardens;AAAAAAA;0.48;undefined;OTHER;OTHER
2023592499.tif;1;0;777;1000;548;193;65;13;548;193;613;193;613;206;548;206;Biggleswade;AAAAAAAAAAA;0.47;undefined;OTHER;OTHER
2023592499.tif;1;0;777;1000;547;208;28;9;547;208;575;208;575;217;547;217;Beds.;AAAAS;0.54;undefined;OTHER;OTHER
2023592499.tif;1;0;777;1000;581;208;28;11;581;208;609;208;609;219;581;219;SGI8;AAAN;0.56;undefined;OTHER;OTHER
2023592499.tif;1;0;777;1000;613;210;28;10;613;210;641;210;641;220;613;220;0AN.;NAAS;0.36;undefined;OTHER;OTHER
2023592499.tif;1;0;777;1000;646;210;44;13;646;210;690;210;690;223;646;223;England;AAAAAAA;0.61;undefined;OTHER;OTHER
2023592499.tif;1;0;777;1000;545;222;22;10;545;222;567;222;567;232;545;232;Tel:;AAAS;0.42;undefined;OTHER;OTHER
2023592499.tif;1;0;777;1000;571;223;33;12;571;223;604;223;604;235;571;235;(0)767;SNSNNN;0.44;undefined;OTHER;OTHER
2023592499.tif;1;0;777;1000;613;225;36;9;613;225;649;225;649;234;613;234;318474;NNNNNN;0.49;undefined;OTHER;OTHER
2023592499.tif;1;0;777;1000;546;237;23;10;546;237;569;237;569;247;546;247;Fat;AAA;0.4;undefined;OTHER;OTHER
2023592499.tif;1;0;777;1000;574;237;33;13;574;237;607;237;607;250;574;250;(0)767;SNSNNN;0.74;undefined;OTHER;OTHER
