src;num_pages;page_id;page_width;page_height;col;row;width;height;x1;y1;x2;y2;x3;y3;x4;y4;contents;contents_masked;confidence;correctclass;tag;description
83565418.tif;1;0;754;1000;556;74;105;17;556;74;661;74;661;91;556;91;DECEIVED;AAAAAAAA;0.54;undefined;OTHER;OTHER
83565418.tif;1;0;754;1000;558;104;27;14;558;104;585;104;585;118;558;118;DEC;AAA;0.37;undefined;OTHER;OTHER
83565418.tif;1;0;754;1000;618;107;28;15;618;107;646;107;646;122;618;122;1998;NNNN;0.38;undefined;OTHER;OTHER
83565418.tif;1;0;754;1000;606;111;7;8;606;111;613;111;613;119;606;119;^;S;1.0;undefined;OTHER;OTHER
83565418.tif;1;0;754;1000;589;143;30;14;589;143;619;143;619;157;589;157;DJM;AAA;0.45;undefined;OTHER;OTHER
83565418.tif;1;0;754;1000;99;163;54;12;99;163;153;163;153;175;99;175;Invoice;AAAAAAA;0.65;undefined;OTHER;OTHER
83565418.tif;1;0;754;1000;538;198;59;10;538;198;597;198;597;208;538;208;November;AAAAAAAA;0.49;undefined;OTHER;OTHER
83565418.tif;1;0;754;1000;603;198;15;12;603;198;618;198;618;210;603;210;18,;NNS;0.43;undefined;OTHER;OTHER
83565418.tif;1;0;754;1000;625;198;25;10;625;198;650;198;650;208;625;208;1998;NNNN;0.63;undefined;OTHER;OTHER
83565418.tif;1;0;754;1000;99;199;18;10;99;199;117;199;117;209;99;209;To:;AAS;0.47;undefined;OTHER;OTHER
83565418.tif;1;0;754;1000;152;215;33;11;152;215;185;215;185;226;152;226;David;AAAAA;0.76;undefined;OTHER;OTHER
83565418.tif;1;0;754;1000;189;215;68;14;189;215;257;215;257;229;189;229;MacDougall;AAAAAAAAAA;0.78;undefined;OTHER;OTHER
83565418.tif;1;0;754;1000;99;216;49;12;99;216;148;216;148;228;99;228;Attorney;AAAAAAAA;0.59;undefined;OTHER;OTHER
83565418.tif;1;0;754;1000;98;232;50;12;98;232;148;232;148;244;98;244;Brennan,;AAAAAAAS;0.8;undefined;OTHER;OTHER
83565418.tif;1;0;754;1000;153;232;27;12;153;232;180;232;180;244;153;244;Steil,;AAAAAS;0.99;undefined;OTHER;OTHER
83565418.tif;1;0;754;1000;185;232;41;13;185;232;226;232;226;245;185;245;Basting;AAAAAAA;0.57;undefined;OTHER;OTHER
83565418.tif;1;0;754;1000;253;232;70;13;253;232;323;232;323;245;253;245;MacDougall;AAAAAAAAAA;0.56;undefined;OTHER;OTHER
83565418.tif;1;0;754;1000;230;235;19;7;230;235;249;235;249;242;230;242;ane;AAA;0.46;undefined;OTHER;OTHER
83565418.tif;1;0;754;1000;99;249;17;10;99;249;116;249;116;259;99;259;PO;AA;0.59;undefined;OTHER;OTHER
83565418.tif;1;0;754;1000;120;249;23;10;120;249;143;249;143;259;120;259;Box;AAA;0.4;undefined;OTHER;OTHER
83565418.tif;1;0;754;1000;149;249;26;10;149;249;175;249;175;259;149;259;1148;NNNN;0.35;undefined;OTHER;OTHER
83565418.tif;1;0;754;1000;98;265;56;12;98;265;154;265;154;277;98;277;Janesville,;AAAAAAAAAAS;0.79;undefined;OTHER;OTHER
83565418.tif;1;0;754;1000;159;265;56;10;159;265;215;265;215;275;159;275;Wisconsin;AAAAAAAAA;0.74;undefined;OTHER;OTHER
83565418.tif;1;0;754;1000;220;265;34;10;220;265;254;265;254;275;220;275;53547;NNNNN;0.65;undefined;OTHER;OTHER
83565418.tif;1;0;754;1000;98;315;33;10;98;315;131;315;131;325;98;325;From:;AAAAS;0.57;undefined;OTHER;OTHER
83565418.tif;1;0;754;1000;98;331;43;11;98;331;141;331;141;342;98;342;Patricia;AAAAAAAA;0.76;undefined;OTHER;OTHER
83565418.tif;1;0;754;1000;145;331;7;11;145;331;152;331;152;342;145;342;J.;AS;0.76;undefined;OTHER;OTHER
83565418.tif;1;0;754;1000;158;331;52;14;158;331;210;331;210;345;158;345;O’Campo;ASAAAAA;0.87;undefined;OTHER;OTHER
83565418.tif;1;0;754;1000;215;331;14;11;215;331;229;331;229;342;215;342;Ph;AA;0.95;undefined;OTHER;OTHER
83565418.tif;1;0;754;1000;233;332;10;9;233;332;243;332;243;341;233;341;D;A;1.0;undefined;OTHER;OTHER
83565418.tif;1;0;754;1000;99;348;72;10;99;348;171;348;171;358;99;358;563-23-7979;NNNSNNSNNNN;0.76;undefined;OTHER;OTHER
83565418.tif;1;0;754;1000;193;364;32;11;193;364;225;364;225;375;193;375;Court;AAAAA;0.67;undefined;OTHER;OTHER
83565418.tif;1;0;754;1000;99;365;27;10;99;365;126;365;126;375;99;375;8820;NNNN;0.51;undefined;OTHER;OTHER
83565418.tif;1;0;754;1000;130;365;59;13;130;365;189;365;189;378;130;378;Castlebury;AAAAAAAAAA;0.53;undefined;OTHER;OTHER
83565418.tif;1;0;754;1000;99;381;38;13;99;381;137;381;137;394;99;394;Laurel,;AAAAAAS;0.79;undefined;OTHER;OTHER
83565418.tif;1;0;754;1000;142;381;52;13;142;381;194;381;194;394;142;394;Maryland;AAAAAAAA;0.75;undefined;OTHER;OTHER
83565418.tif;1;0;754;1000;199;381;33;10;199;381;232;381;232;391;199;391;20723;NNNNN;0.76;undefined;OTHER;OTHER
83565418.tif;1;0;754;1000;318;431;54;14;318;431;372;431;372;445;318;445;Litigation;AAAAAAAAAA;0.69;undefined;OTHER;OTHER
83565418.tif;1;0;754;1000;99;432;32;10;99;432;131;432;131;442;99;442;Tasks;AAAAA;0.54;undefined;OTHER;OTHER
83565418.tif;1;0;754;1000;135;432;19;10;135;432;154;432;154;442;135;442;and;AAA;0.58;undefined;OTHER;OTHER
83565418.tif;1;0;754;1000;159;432;31;10;159;432;190;432;190;442;159;442;Dates;AAAAA;0.76;undefined;OTHER;OTHER
83565418.tif;1;0;754;1000;194;432;16;10;194;432;210;432;210;442;194;442;for;AAA;0.71;undefined;OTHER;OTHER
83565418.tif;1;0;754;1000;214;432;28;10;214;432;242;432;242;442;214;442;work;AAAA;0.71;undefined;OTHER;OTHER
83565418.tif;1;0;754;1000;264;432;49;10;264;432;313;432;313;442;264;442;Tobacco;AAAAAAA;0.69;undefined;OTHER;OTHER
83565418.tif;1;0;754;1000;522;432;35;10;522;432;557;432;557;442;522;442;Hours;AAAAA;0.71;undefined;OTHER;OTHER
83565418.tif;1;0;754;1000;247;435;13;7;247;435;260;435;260;442;247;442;on;AA;0.44;undefined;OTHER;OTHER
