src;num_pages;page_id;page_width;page_height;col;row;width;height;x1;y1;x2;y2;x3;y3;x4;y4;contents;contents_masked;confidence;correctclass;tag;description
2063610122.tif;1;0;769;1000;520;5;35;12;520;5;555;5;555;17;520;17;Philip;AAAAAA;0.38;undefined;OTHER;OTHER
2063610122.tif;1;0;769;1000;560;5;41;9;560;5;601;5;601;14;560;14;Morris;AAAAAA;0.67;undefined;OTHER;OTHER
2063610122.tif;1;0;769;1000;606;5;26;9;606;5;632;5;632;14;606;14;USA;AAA;0.48;undefined;OTHER;OTHER
2063610122.tif;1;0;769;1000;637;5;66;10;637;5;703;5;703;15;637;15;BUSINESS;AAAAAAAA;0.14;undefined;OTHER;OTHER
2063610122.tif;1;0;769;1000;67;33;33;17;67;33;100;33;100;50;67;50;herT;AAAA;0.24;undefined;OTHER;OTHER
2063610122.tif;1;0;769;1000;273;37;58;16;273;37;331;37;331;53;273;53;PHILIP;AAAAAA;0.73;undefined;OTHER;OTHER
2063610122.tif;1;0;769;1000;426;37;35;16;426;37;461;37;461;53;426;53;USA;AAA;0.72;undefined;OTHER;OTHER
2063610122.tif;1;0;769;1000;26;39;49;13;26;39;75;39;75;52;26;52;fVOUCW;AAAAAA;0.32;undefined;OTHER;OTHER
2063610122.tif;1;0;769;1000;343;39;70;14;343;39;413;39;413;53;343;53;MORRIS;AAAAAA;0.64;undefined;OTHER;OTHER
2063610122.tif;1;0;769;1000;529;58;35;10;529;58;564;58;564;68;529;68;DATE:;AAAAS;0.69;undefined;OTHER;OTHER
2063610122.tif;1;0;769;1000;580;58;22;10;580;58;602;58;602;68;580;68;Oct.;AAAS;0.69;undefined;OTHER;OTHER
2063610122.tif;1;0;769;1000;631;58;26;10;631;58;657;58;657;68;631;68;1996;NNNN;0.69;undefined;OTHER;OTHER
2063610122.tif;1;0;769;1000;608;59;16;10;608;59;624;59;624;69;608;69;14.;NNS;0.66;undefined;OTHER;OTHER
2063610122.tif;1;0;769;1000;321;61;94;14;321;61;415;61;415;75;321;75;VOUCHER;AAAAAAA;0.96;undefined;OTHER;OTHER
2063610122.tif;1;0;769;1000;119;79;93;11;119;79;212;79;212;90;119;90;INSTRUCTIONS;AAAAAAAAAAAA;0.91;undefined;OTHER;OTHER
2063610122.tif;1;0;769;1000;29;80;47;10;29;80;76;80;76;90;29;90;PLEASE;AAAAAA;0.75;undefined;OTHER;OTHER
2063610122.tif;1;0;769;1000;80;80;34;10;80;80;114;80;114;90;80;90;READ;AAAA;1.0;undefined;OTHER;OTHER
2063610122.tif;1;0;769;1000;28;96;18;11;28;96;46;96;46;107;28;107;ON;AA;0.86;undefined;OTHER;OTHER
2063610122.tif;1;0;769;1000;51;96;33;11;51;96;84;96;84;107;51;107;PAGE;AAAA;0.86;undefined;OTHER;OTHER
2063610122.tif;1;0;769;1000;88;96;9;11;88;96;97;96;97;107;88;107;2.;NS;0.69;undefined;OTHER;OTHER
2063610122.tif;1;0;769;1000;88;123;50;16;88;123;138;123;138;139;88;139;CEHHT?;AAAAAS;0.44;undefined;OTHER;OTHER
2063610122.tif;1;0;769;1000;454;127;95;11;454;127;549;127;549;138;454;138;INSTRUCTIONS:;AAAAAAAAAAAAS;0.85;undefined;OTHER;OTHER
2063610122.tif;1;0;769;1000;567;127;47;10;567;127;614;127;614;137;567;137;PLEASE;AAAAAA;0.63;undefined;OTHER;OTHER
2063610122.tif;1;0;769;1000;619;127;34;10;619;127;653;127;653;137;619;137;SEND;AAAA;0.93;undefined;OTHER;OTHER
2063610122.tif;1;0;769;1000;657;127;28;11;657;127;685;127;685;138;657;138;THIS;AAAA;0.68;undefined;OTHER;OTHER
