src;num_pages;page_id;page_width;page_height;col;row;width;height;x1;y1;x2;y2;x3;y3;x4;y4;contents;contents_masked;confidence;correctclass;tag;description
515618394+-8397.tif;1;0;754;1000;110;32;3;5;110;32;113;32;113;37;110;37;1;N;0.17;undefined;OTHER;OTHER
515618394+-8397.tif;1;0;754;1000;113;61;8;13;113;61;121;61;121;74;113;74;i;A;0.46;undefined;OTHER;OTHER
515618394+-8397.tif;1;0;754;1000;251;65;78;13;251;65;329;65;329;78;251;78;BREA2EALE,;AAAANAAAAS;0.68;undefined;OTHER;OTHER
515618394+-8397.tif;1;0;754;1000;340;68;48;9;340;68;388;68;388;77;340;77;SACHSE;AAAAAA;0.68;undefined;OTHER;OTHER
515618394+-8397.tif;1;0;754;1000;396;68;8;9;396;68;404;68;404;77;396;77;&;S;1.0;undefined;OTHER;OTHER
515618394+-8397.tif;1;0;754;1000;411;68;54;11;411;68;465;68;465;79;411;79;WILSON.;AAAAAAS;0.58;undefined;OTHER;OTHER
515618394+-8397.tif;1;0;754;1000;476;69;40;9;476;69;516;69;516;78;476;78;L.L.P;ASASA;0.91;undefined;OTHER;OTHER
515618394+-8397.tif;1;0;754;1000;323;81;71;12;323;81;394;81;394;93;323;93;Attorneys;AAAAAAAAA;0.64;undefined;OTHER;OTHER
515618394+-8397.tif;1;0;754;1000;428;81;24;9;428;81;452;81;452;90;428;90;Law;AAA;0.42;undefined;OTHER;OTHER
515618394+-8397.tif;1;0;754;1000;403;82;15;8;403;82;418;82;418;90;403;90;At;AA;1.0;undefined;OTHER;OTHER
515618394+-8397.tif;1;0;754;1000;235;93;95;13;235;93;330;93;330;106;235;106;Twenty-Third;AAAAAASAAAAA;0.62;undefined;OTHER;OTHER
515618394+-8397.tif;1;0;754;1000;340;94;44;12;340;94;384;94;384;106;340;106;Floor,;AAAAAS;0.47;undefined;OTHER;OTHER
515618394+-8397.tif;1;0;754;1000;395;95;24;9;395;95;419;95;419;104;395;104;One;AAA;0.45;undefined;OTHER;OTHER
515618394+-8397.tif;1;0;754;1000;427;95;64;11;427;95;491;95;491;106;427;106;American;AAAAAAAA;0.65;undefined;OTHER;OTHER
515618394+-8397.tif;1;0;754;1000;500;96;39;10;500;96;539;96;539;106;500;106;Place;AAAAA;0.67;undefined;OTHER;OTHER
515618394+-8397.tif;1;0;754;1000;307;109;31;9;307;109;338;109;338;118;307;118;Post;AAAA;0.65;undefined;OTHER;OTHER
515618394+-8397.tif;1;0;754;1000;347;109;47;10;347;109;394;109;394;119;347;119;Office;AAAAAA;0.83;undefined;OTHER;OTHER
515618394+-8397.tif;1;0;754;1000;403;109;24;10;403;109;427;109;427;119;403;119;Box;AAA;0.61;undefined;OTHER;OTHER
515618394+-8397.tif;1;0;754;1000;436;110;30;10;436;110;466;110;466;120;436;120;3197;NNNN;0.36;undefined;OTHER;OTHER
515618394+-8397.tif;1;0;754;1000;251;121;39;9;251;121;290;121;290;130;251;130;Baton;AAAAA;0.6;undefined;OTHER;OTHER
515618394+-8397.tif;1;0;754;1000;355;122;71;10;355;122;426;122;426;132;355;132;Louisiana;AAAAAAAAA;0.63;undefined;OTHER;OTHER
515618394+-8397.tif;1;0;754;1000;299;123;45;11;299;123;344;123;344;134;299;134;Rouge,;AAAAAS;0.62;undefined;OTHER;OTHER
515618394+-8397.tif;1;0;754;1000;436;123;78;11;436;123;514;123;514;134;436;134;70821-3197;NNNNNSNNNN;0.54;undefined;OTHER;OTHER
515618394+-8397.tif;1;0;754;1000;334;136;33;11;334;136;367;136;367;147;334;147;(504);SNNNS;0.53;undefined;OTHER;OTHER
515618394+-8397.tif;1;0;754;1000;379;137;63;10;379;137;442;137;442;147;379;147;387-4000;NNNSNNNN;0.55;undefined;OTHER;OTHER
515618394+-8397.tif;1;0;754;1000;306;151;24;9;306;151;330;151;330;160;306;160;Tax;AAA;0.51;undefined;OTHER;OTHER
515618394+-8397.tif;1;0;754;1000;340;151;28;10;340;151;368;151;368;161;340;161;I.D.;ASAS;0.87;undefined;OTHER;OTHER
515618394+-8397.tif;1;0;754;1000;380;151;78;10;380;151;458;151;458;161;380;161;72-0442889;NNSNNNNNNN;0.7;undefined;OTHER;OTHER
515618394+-8397.tif;1;0;754;1000;372;179;20;11;372;179;392;179;392;190;372;190;19,;NNS;0.76;undefined;OTHER;OTHER
515618394+-8397.tif;1;0;754;1000;404;179;30;10;404;179;434;179;434;189;404;189;1997;NNNN;0.6;undefined;OTHER;OTHER
515618394+-8397.tif;1;0;754;1000;339;180;23;11;339;180;362;180;362;191;339;191;May;AAA;0.89;undefined;OTHER;OTHER
515618394+-8397.tif;1;0;754;1000;128;233;15;10;128;233;143;233;143;243;128;243;R.;AS;0.66;undefined;OTHER;OTHER
515618394+-8397.tif;1;0;754;1000;153;233;14;10;153;233;167;233;167;243;153;243;J.;AS;0.75;undefined;OTHER;OTHER
515618394+-8397.tif;1;0;754;1000;177;233;64;13;177;233;241;233;241;246;177;246;Reynolds;AAAAAAAA;0.72;undefined;OTHER;OTHER
515618394+-8397.tif;1;0;754;1000;249;234;57;11;249;234;306;234;306;245;249;245;Tobacco;AAAAAAA;0.72;undefined;OTHER;OTHER
515618394+-8397.tif;1;0;754;1000;313;236;58;12;313;236;371;236;371;248;313;248;Company;AAAAAAA;0.75;undefined;OTHER;OTHER
515618394+-8397.tif;1;0;754;1000;128;248;24;9;128;248;152;248;152;257;128;257;Joe;AAA;0.5;undefined;OTHER;OTHER
515618394+-8397.tif;1;0;754;1000;160;248;41;12;160;248;201;248;201;260;160;260;Murry;AAAAA;0.82;undefined;OTHER;OTHER
515618394+-8397.tif;1;0;754;1000;160;261;40;10;160;261;200;261;200;271;160;271;North;AAAAA;0.71;undefined;OTHER;OTHER
515618394+-8397.tif;1;0;754;1000;128;262;23;9;128;262;151;262;151;271;128;271;401;NNN;0.64;undefined;OTHER;OTHER
515618394+-8397.tif;1;0;754;1000;209;262;31;9;209;262;240;262;240;271;209;271;Main;AAAA;0.81;undefined;OTHER;OTHER
515618394+-8397.tif;1;0;754;1000;249;262;46;11;249;262;295;262;295;273;249;273;Street;AAAAAA;0.74;undefined;OTHER;OTHER
515618394+-8397.tif;1;0;754;1000;547;266;54;9;547;266;601;266;601;275;547;275;Invoice;AAAAAAA;0.74;undefined;OTHER;OTHER
515618394+-8397.tif;1;0;754;1000;612;267;5;9;612;267;617;267;617;276;612;276;tf;AA;0.38;undefined;OTHER;OTHER
515618394+-8397.tif;1;0;754;1000;628;267;37;10;628;267;665;267;665;277;628;277;16218;NNNNN;0.6;undefined;OTHER;OTHER
515618394+-8397.tif;1;0;754;1000;128;275;56;10;128;275;184;275;184;285;128;285;Winston;AAAAAAA;0.81;undefined;OTHER;OTHER
515618394+-8397.tif;1;0;754;1000;209;275;45;12;209;275;254;275;254;287;209;287;Salem,;AAAAAS;0.74;undefined;OTHER;OTHER
515618394+-8397.tif;1;0;754;1000;265;277;16;9;265;277;281;277;281;286;265;286;NC;AA;0.5;undefined;OTHER;OTHER
515618394+-8397.tif;1;0;754;1000;290;277;38;10;290;277;328;277;328;287;290;287;27102;NNNNN;0.89;undefined;OTHER;OTHER
515618394+-8397.tif;1;0;754;1000;194;280;5;2;194;280;199;280;199;282;194;282;-;S;0.59;undefined;OTHER;OTHER
515618394+-8397.tif;1;0;754;1000;128;304;21;9;128;304;149;304;149;313;128;313;RF.:;AASS;0.66;undefined;OTHER;OTHER
515618394+-8397.tif;1;0;754;1000;160;304;95;10;160;304;255;304;255;314;160;314;Governmental;AAAAAAAAAAAA;0.61;undefined;OTHER;OTHER
515618394+-8397.tif;1;0;754;1000;265;304;71;12;265;304;336;304;336;316;265;316;Relations;AAAAAAAAA;0.78;undefined;OTHER;OTHER
515618394+-8397.tif;1;0;754;1000;129;318;28;9;129;318;157;318;157;327;129;327;I.D.;ASAS;0.67;undefined;OTHER;OTHER
515618394+-8397.tif;1;0;754;1000;169;318;86;10;169;318;255;318;255;328;169;328;5075-13151-;NNNNSNNNNNS;0.72;undefined;OTHER;OTHER
515618394+-8397.tif;1;0;754;1000;265;319;23;9;265;319;288;319;288;328;265;328;CJB;AAA;0.65;undefined;OTHER;OTHER
