src;num_pages;page_id;page_width;page_height;col;row;width;height;x1;y1;x2;y2;x3;y3;x4;y4;contents;contents_masked;confidence;correctclass;tag;description
2073883308.tif;1;0;754;1000;284;100;44;13;284;100;328;100;328;113;284;113;KRC;AAA;0.63;undefined;OTHER;OTHER
2073883308.tif;1;0;754;1000;342;100;119;13;342;100;461;100;461;113;342;113;RESEARCH;AAAAAAAA;0.67;undefined;OTHER;OTHER
2073883308.tif;1;0;754;1000;481;170;28;7;481;170;509;170;509;177;481;177;June;AAAA;0.56;undefined;OTHER;OTHER
2073883308.tif;1;0;754;1000;518;170;18;9;518;170;536;170;536;179;518;179;30,;NNS;0.46;undefined;OTHER;OTHER
2073883308.tif;1;0;754;1000;548;170;27;8;548;170;575;170;575;178;548;178;1998;NNNN;0.39;undefined;OTHER;OTHER
2073883308.tif;1;0;754;1000;80;197;28;8;80;197;108;197;108;205;80;205;June;AAAA;0.42;undefined;OTHER;OTHER
2073883308.tif;1;0;754;1000;116;197;45;11;116;197;161;197;161;208;116;208;Hanley;AAAAAA;0.47;undefined;OTHER;OTHER
2073883308.tif;1;0;754;1000;80;211;81;9;80;211;161;211;161;220;80;220;Transaction;AAAAAAAAAAA;0.49;undefined;OTHER;OTHER
2073883308.tif;1;0;754;1000;169;211;73;11;169;211;242;211;242;222;169;222;Specialist;AAAAAAAAAA;0.48;undefined;OTHER;OTHER
2073883308.tif;1;0;754;1000;482;211;42;9;482;211;524;211;524;220;482;220;Please;AAAAAA;0.51;undefined;OTHER;OTHER
2073883308.tif;1;0;754;1000;532;212;36;9;532;212;568;212;568;221;532;221;Remit;AAAAA;0.45;undefined;OTHER;OTHER
2073883308.tif;1;0;754;1000;577;213;51;10;577;213;628;213;628;223;577;223;Payment;AAAAAAA;0.61;undefined;OTHER;OTHER
2073883308.tif;1;0;754;1000;637;213;19;8;637;213;656;213;656;221;637;221;to:;AAS;0.37;undefined;OTHER;OTHER
2073883308.tif;1;0;754;1000;80;226;48;9;80;226;128;226;128;235;80;235;Verner,;AAAAAAS;0.64;undefined;OTHER;OTHER
2073883308.tif;1;0;754;1000;139;226;63;10;139;226;202;226;202;236;139;236;Liipfert,;AAAAAAAAS;0.46;undefined;OTHER;OTHER
2073883308.tif;1;0;754;1000;213;226;64;10;213;226;277;226;277;236;213;236;Bernhard,;AAAAAAAAS;0.66;undefined;OTHER;OTHER
2073883308.tif;1;0;754;1000;288;226;67;9;288;226;355;226;355;235;288;235;McPherson;AAAAAAAAA;0.6;undefined;OTHER;OTHER
2073883308.tif;1;0;754;1000;364;226;21;9;364;226;385;226;385;235;364;235;and;AAA;0.55;undefined;OTHER;OTHER
2073883308.tif;1;0;754;1000;393;226;29;9;393;226;422;226;422;235;393;235;Hand;AAAA;0.62;undefined;OTHER;OTHER
2073883308.tif;1;0;754;1000;518;226;70;10;518;226;588;226;588;236;518;236;Worldwide,;AAAAAAAAAS;0.42;undefined;OTHER;OTHER
2073883308.tif;1;0;754;1000;481;227;29;8;481;227;510;227;510;235;481;235;BSMG;AAAA;0.61;undefined;OTHER;OTHER
2073883308.tif;1;0;754;1000;600;228;26;7;600;228;626;228;626;235;600;235;Inc.;AAAS;0.48;undefined;OTHER;OTHER
2073883308.tif;1;0;754;1000;110;239;29;9;110;239;139;239;139;248;110;248;15th;NNAA;0.67;undefined;OTHER;OTHER
2073883308.tif;1;0;754;1000;81;240;20;8;81;240;101;240;101;248;81;248;901;NNN;0.63;undefined;OTHER;OTHER
2073883308.tif;1;0;754;1000;147;240;48;10;147;240;195;240;195;250;147;250;Street,;AAAAAAS;0.62;undefined;OTHER;OTHER
2073883308.tif;1;0;754;1000;206;241;27;8;206;241;233;241;233;249;206;249;N.W.;ASAS;0.69;undefined;OTHER;OTHER
2073883308.tif;1;0;754;1000;482;241;25;8;482;241;507;241;507;249;482;249;r.O.;ASAS;0.46;undefined;OTHER;OTHER
2073883308.tif;1;0;754;1000;518;241;21;8;518;241;539;241;539;249;518;249;Box;AAA;0.46;undefined;OTHER;OTHER
2073883308.tif;1;0;754;1000;548;241;42;8;548;241;590;241;590;249;548;249;198261;NNNNNN;0.54;undefined;OTHER;OTHER
2073883308.tif;1;0;754;1000;80;253;36;9;80;253;116;253;116;262;80;262;Suite;AAAAA;0.52;undefined;OTHER;OTHER
2073883308.tif;1;0;754;1000;125;254;20;8;125;254;145;254;145;262;125;262;700;NNN;0.64;undefined;OTHER;OTHER
2073883308.tif;1;0;754;1000;481;254;55;11;481;254;536;254;536;265;481;265;Atlanta,;AAAAAAAS;0.48;undefined;OTHER;OTHER
2073883308.tif;1;0;754;1000;570;255;35;9;570;255;605;255;605;264;570;264;30384;NNNNN;0.61;undefined;OTHER;OTHER
2073883308.tif;1;0;754;1000;547;256;15;7;547;256;562;256;562;263;547;263;GA;AA;0.22;undefined;OTHER;OTHER
2073883308.tif;1;0;754;1000;80;268;78;11;80;268;158;268;158;279;80;279;Washington,;AAAAAAAAAAS;0.64;undefined;OTHER;OTHER
2073883308.tif;1;0;754;1000;169;269;14;8;169;269;183;269;183;277;169;277;DC;AA;0.68;undefined;OTHER;OTHER
2073883308.tif;1;0;754;1000;199;269;36;8;199;269;235;269;235;277;199;277;20005;NNNNN;0.38;undefined;OTHER;OTHER
2073883308.tif;1;0;754;1000;482;269;21;8;482;269;503;269;503;277;482;277;USA;AAA;0.5;undefined;OTHER;OTHER
