src;num_pages;page_id;page_width;page_height;col;row;width;height;x1;y1;x2;y2;x3;y3;x4;y4;contents;contents_masked;confidence;correctclass;tag;description
CTRCONTRACTS017947-7.tif;1;0;754;1000;517;150;23;6;517;150;540;150;540;156;517;156;ISSUE;AAAAA;0.25;undefined;OTHER;OTHER
CTRCONTRACTS017947-7.tif;1;0;754;1000;544;150;29;6;544;150;573;150;573;156;544;156;CHECK;AAAAA;0.45;undefined;OTHER;OTHER
CTRCONTRACTS017947-7.tif;1;0;754;1000;577;150;41;6;577;150;618;150;618;156;577;156;PAYABLE;AAAAAAA;0.24;undefined;OTHER;OTHER
CTRCONTRACTS017947-7.tif;1;0;754;1000;622;150;14;7;622;150;636;150;636;157;622;157;TO:;AAS;0.52;undefined;OTHER;OTHER
CTRCONTRACTS017947-7.tif;1;0;754;1000;341;153;69;10;341;153;410;153;410;163;341;163;INVOICE;AAAAAAA;0.6;undefined;OTHER;OTHER
CTRCONTRACTS017947-7.tif;1;0;754;1000;197;154;68;8;197;154;265;154;265;162;197;162;CORPORATION;AAAAAAAAAAA;0.54;undefined;OTHER;OTHER
CTRCONTRACTS017947-7.tif;1;0;754;1000;117;155;29;8;117;155;146;155;146;163;117;163;UNION;AAAAA;0.49;undefined;OTHER;OTHER
CTRCONTRACTS017947-7.tif;1;0;754;1000;151;155;40;7;151;155;191;155;191;162;151;162;CARBIDE;AAAAAAA;0.66;undefined;OTHER;OTHER
CTRCONTRACTS017947-7.tif;1;0;754;1000;468;158;26;7;468;158;494;158;494;165;468;165;UNION;AAAAA;0.49;undefined;OTHER;OTHER
CTRCONTRACTS017947-7.tif;1;0;754;1000;497;158;38;8;497;158;535;158;535;166;497;166;CAR8IDE;AAANAAA;0.52;undefined;OTHER;OTHER
CTRCONTRACTS017947-7.tif;1;0;754;1000;539;158;66;9;539;158;605;158;605;167;539;167;CORPORATION,;AAAAAAAAAAAS;0.41;undefined;OTHER;OTHER
CTRCONTRACTS017947-7.tif;1;0;754;1000;608;159;42;7;608;159;650;159;650;166;608;166;NUCLEAR;AAAAAAA;0.45;undefined;OTHER;OTHER
CTRCONTRACTS017947-7.tif;1;0;754;1000;653;159;37;7;653;159;690;159;690;166;653;166;DIVISION;AAAAAAAA;0.65;undefined;OTHER;OTHER
CTRCONTRACTS017947-7.tif;1;0;754;1000;116;166;38;7;116;166;154;166;154;173;116;173;NUCLEAR;AAAAAAA;0.34;undefined;OTHER;OTHER
CTRCONTRACTS017947-7.tif;1;0;754;1000;159;166;34;7;159;166;193;166;193;173;159;173;DIVISION;AAAAAAAA;0.53;undefined;OTHER;OTHER
CTRCONTRACTS017947-7.tif;1;0;754;1000;526;168;45;7;526;168;571;168;571;175;526;175;Government;AAAAAAAAAA;0.39;undefined;OTHER;OTHER
CTRCONTRACTS017947-7.tif;1;0;754;1000;575;169;18;6;575;169;593;169;593;175;575;175;Fund;AAAA;0.23;undefined;OTHER;OTHER
CTRCONTRACTS017947-7.tif;1;0;754;1000;597;169;31;6;597;169;628;169;628;175;597;175;Account;AAAAAAA;0.52;undefined;OTHER;OTHER
CTRCONTRACTS017947-7.tif;1;0;754;1000;197;176;37;6;197;176;234;176;234;182;197;182;tcnnkucc;AAAAAAAA;0.23;undefined;OTHER;OTHER
CTRCONTRACTS017947-7.tif;1;0;754;1000;116;177;12;5;116;177;128;177;128;182;116;182;p.o.;ASAS;0.37;undefined;OTHER;OTHER
CTRCONTRACTS017947-7.tif;1;0;754;1000;132;177;12;5;132;177;144;177;144;182;132;182;»ox;SAA;0.21;undefined;OTHER;OTHER
CTRCONTRACTS017947-7.tif;1;0;754;1000;147;177;6;6;147;177;153;177;153;183;147;183;».;SS;0.63;undefined;OTHER;OTHER
CTRCONTRACTS017947-7.tif;1;0;754;1000;156;177;13;5;156;177;169;177;169;182;156;182;o**;ASS;0.55;undefined;OTHER;OTHER
CTRCONTRACTS017947-7.tif;1;0;754;1000;172;177;22;5;172;177;194;177;194;182;172;182;biooi.;AAAAAS;0.33;undefined;OTHER;OTHER
CTRCONTRACTS017947-7.tif;1;0;754;1000;240;177;16;5;240;177;256;177;256;182;240;182;jnio;AAAA;0.32;undefined;OTHER;OTHER
CTRCONTRACTS017947-7.tif;1;0;754;1000;495;177;8;7;495;177;503;177;503;184;495;184;P.;AS;0.42;undefined;OTHER;OTHER
CTRCONTRACTS017947-7.tif;1;0;754;1000;507;177;8;7;507;177;515;177;515;184;507;184;0.;NS;0.42;undefined;OTHER;OTHER
CTRCONTRACTS017947-7.tif;1;0;754;1000;519;178;13;7;519;178;532;178;532;185;519;185;Box;AAA;0.26;undefined;OTHER;OTHER
CTRCONTRACTS017947-7.tif;1;0;754;1000;537;178;7;8;537;178;544;178;544;186;537;186;P,;AS;0.43;undefined;OTHER;OTHER
CTRCONTRACTS017947-7.tif;1;0;754;1000;549;178;14;7;549;178;563;178;563;185;549;185;Oclc;AAAA;0.19;undefined;OTHER;OTHER
CTRCONTRACTS017947-7.tif;1;0;754;1000;567;178;24;9;567;178;591;178;591;187;567;187;Ridge,;AAAAAS;0.25;undefined;OTHER;OTHER
CTRCONTRACTS017947-7.tif;1;0;754;1000;595;178;41;7;595;178;636;178;636;185;595;185;Tennessee;AAAAAAAAA;0.34;undefined;OTHER;OTHER
CTRCONTRACTS017947-7.tif;1;0;754;1000;641;179;23;7;641;179;664;179;664;186;641;186;37830;NNNNN;0.44;undefined;OTHER;OTHER
