src;num_pages;page_id;page_width;page_height;col;row;width;height;x1;y1;x2;y2;x3;y3;x4;y4;contents;contents_masked;confidence;correctclass;tag;description
97072207.tif;1;0;754;1000;448;165;51;9;448;165;499;165;499;174;448;174;GRAVES;AAAAAA;0.69;undefined;OTHER;OTHER
97072207.tif;1;0;754;1000;305;166;122;11;305;166;427;166;427;177;305;177;BRUMBAUGH.FREE;AAAAAAAAASAAAA;0.36;undefined;OTHER;OTHER
97072207.tif;1;0;754;1000;434;166;8;8;434;166;442;166;442;174;434;174;&;S;1.0;undefined;OTHER;OTHER
97072207.tif;1;0;754;1000;228;168;72;10;228;168;300;168;300;178;228;178;CAMPBELL.;AAAAAAAAS;0.46;undefined;OTHER;OTHER
97072207.tif;1;0;754;1000;382;185;58;8;382;185;440;185;440;193;382;193;STREET;AAAAAA;0.31;undefined;OTHER;OTHER
97072207.tif;1;0;754;1000;319;186;52;8;319;186;371;186;371;194;319;194;BROAD;AAAAA;0.33;undefined;OTHER;OTHER
97072207.tif;1;0;754;1000;289;187;19;7;289;187;308;187;308;194;289;194;90;NN;0.22;undefined;OTHER;OTHER
97072207.tif;1;0;754;1000;400;204;22;7;400;204;422;204;422;211;400;211;N.Y.;ASAS;0.55;undefined;OTHER;OTHER
97072207.tif;1;0;754;1000;308;205;28;8;308;205;336;205;336;213;308;213;NEW;AAA;0.45;undefined;OTHER;OTHER
97072207.tif;1;0;754;1000;342;205;35;7;342;205;377;205;377;212;342;212;YORK;AAAA;0.27;undefined;OTHER;OTHER
97072207.tif;1;0;754;1000;384;205;12;8;384;205;396;205;396;213;384;213;A,;AS;0.7;undefined;OTHER;OTHER
97072207.tif;1;0;754;1000;314;251;76;11;314;251;390;251;390;262;314;262;SECRETARY;AAAAAAAAA;0.51;undefined;OTHER;OTHER
97072207.tif;1;0;754;1000;230;252;72;13;230;252;302;252;302;265;230;265;WOESSNHR,;AAAAAAAAS;0.56;undefined;OTHER;OTHER
97072207.tif;1;0;754;1000;82;253;16;9;82;253;98;253;98;262;82;262;To;AA;0.26;undefined;OTHER;OTHER
97072207.tif;1;0;754;1000;120;253;33;12;120;253;153;253;153;265;120;265;Miss;AAAA;0.75;undefined;OTHER;OTHER
97072207.tif;1;0;754;1000;163;254;32;9;163;254;195;254;195;263;163;263;ANNA;AAAA;0.5;undefined;OTHER;OTHER
97072207.tif;1;0;754;1000;205;254;13;10;205;254;218;254;218;264;205;264;F.;AS;0.32;undefined;OTHER;OTHER
97072207.tif;1;0;754;1000;230;266;58;11;230;266;288;266;288;277;230;277;COMPANY;AAAAAAA;0.48;undefined;OTHER;OTHER
97072207.tif;1;0;754;1000;146;267;75;11;146;267;221;267;221;278;146;278;LORILLARD;AAAAAAAAA;0.6;undefined;OTHER;OTHER
97072207.tif;1;0;754;1000;121;268;13;11;121;268;134;268;134;279;121;279;P.;AS;0.61;undefined;OTHER;OTHER
97072207.tif;1;0;754;1000;197;279;32;12;197;279;229;279;229;291;197;291;40th;NNAA;0.39;undefined;OTHER;OTHER
97072207.tif;1;0;754;1000;238;280;49;11;238;280;287;280;287;291;238;291;Street;AAAAAA;0.46;undefined;OTHER;OTHER
97072207.tif;1;0;754;1000;154;281;32;10;154;281;186;281;186;291;154;291;West;AAAA;0.54;undefined;OTHER;OTHER
97072207.tif;1;0;754;1000;121;282;24;11;121;282;145;282;145;293;121;293;119;NNN;0.37;undefined;OTHER;OTHER
97072207.tif;1;0;754;1000;196;293;22;13;196;293;218;293;218;306;196;306;18,;NNS;0.41;undefined;OTHER;OTHER
97072207.tif;1;0;754;1000;263;293;33;11;263;293;296;293;296;304;263;304;York;AAAA;0.26;undefined;OTHER;OTHER
97072207.tif;1;0;754;1000;230;294;24;10;230;294;254;294;254;304;230;304;New;AAA;0.45;undefined;OTHER;OTHER
97072207.tif;1;0;754;1000;154;295;33;10;154;295;187;295;187;305;154;305;York;AAAA;0.54;undefined;OTHER;OTHER
97072207.tif;1;0;754;1000;120;296;25;9;120;296;145;296;145;305;120;305;New;AAA;0.53;undefined;OTHER;OTHER
97072207.tif;1;0;754;1000;609;341;32;13;609;341;641;341;641;354;609;354;1954;NNNN;0.28;undefined;OTHER;OTHER
97072207.tif;1;0;754;1000;543;344;31;10;543;344;574;344;574;354;543;354;June;AAAA;0.63;undefined;OTHER;OTHER
97072207.tif;1;0;754;1000;584;344;13;12;584;344;597;344;597;356;584;356;I,;AS;0.41;undefined;OTHER;OTHER
97072207.tif;1;0;754;1000;425;414;33;9;425;414;458;414;458;423;425;423;with;AAAA;0.5;undefined;OTHER;OTHER
97072207.tif;1;0;754;1000;468;414;40;9;468;414;508;414;508;423;468;423;trade;AAAAA;0.6;undefined;OTHER;OTHER
97072207.tif;1;0;754;1000;265;415;32;13;265;415;297;415;297;428;265;428;1954;NNNN;0.47;undefined;OTHER;OTHER
97072207.tif;1;0;754;1000;332;415;84;10;332;415;416;415;416;425;332;425;connection;AAAAAAAAAA;0.63;undefined;OTHER;OTHER
97072207.tif;1;0;754;1000;308;416;15;10;308;416;323;416;323;426;308;426;in;AA;0.6;undefined;OTHER;OTHER
97072207.tif;1;0;754;1000;223;417;30;12;223;417;253;417;253;429;223;429;May,;AAAS;0.66;undefined;OTHER;OTHER
97072207.tif;1;0;754;1000;88;418;66;10;88;418;154;418;154;428;88;428;Services;AAAAAAAA;0.43;undefined;OTHER;OTHER
97072207.tif;1;0;754;1000;164;418;50;11;164;418;214;418;214;429;164;429;during;AAAAAA;0.6;undefined;OTHER;OTHER
97072207.tif;1;0;754;1000;467;426;50;11;467;426;517;426;517;437;467;437;action;AAAAAA;0.52;undefined;OTHER;OTHER
97072207.tif;1;0;754;1000;366;428;92;13;366;428;458;428;458;441;366;441;competition;AAAAAAAAAAA;0.5;undefined;OTHER;OTHER
97072207.tif;1;0;754;1000;307;429;49;11;307;429;356;429;356;440;307;440;unfair;AAAAAA;0.36;undefined;OTHER;OTHER
97072207.tif;1;0;754;1000;165;430;98;13;165;430;263;430;263;443;165;443;infringement;AAAAAAAAAAAA;0.5;undefined;OTHER;OTHER
97072207.tif;1;0;754;1000;273;430;24;10;273;430;297;430;297;440;273;440;and;AAA;0.19;undefined;OTHER;OTHER
97072207.tif;1;0;754;1000;121;431;33;11;121;431;154;431;154;442;121;442;mark;AAAA;0.38;undefined;OTHER;OTHER
97072207.tif;1;0;754;1000;417;441;74;11;417;441;491;441;491;452;417;452;Lorillard;AAAAAAAAA;0.42;undefined;OTHER;OTHER
97072207.tif;1;0;754;1000;392;442;13;11;392;442;405;442;405;453;392;453;P.;AS;0.55;undefined;OTHER;OTHER
