src;num_pages;page_id;page_width;page_height;col;row;width;height;x1;y1;x2;y2;x3;y3;x4;y4;contents;contents_masked;confidence;correctclass;tag;description
ti16310152.tif;1;0;754;1000;474;111;58;11;474;111;532;111;532;122;474;122;REQUEST;AAAAAAA;0.75;undefined;OTHER;OTHER
ti16310152.tif;1;0;754;1000;366;112;99;10;366;112;465;112;465;122;366;122;CONTRIBUTION;AAAAAAAAAAAA;0.6;undefined;OTHER;OTHER
ti16310152.tif;1;0;754;1000;207;114;74;8;207;114;281;114;281;122;207;122;POLITICAL;AAAAAAAAA;0.55;undefined;OTHER;OTHER
ti16310152.tif;1;0;754;1000;291;114;66;9;291;114;357;114;357;123;291;123;CAMPAIGN;AAAAAAAA;0.39;undefined;OTHER;OTHER
ti16310152.tif;1;0;754;1000;507;164;48;10;507;164;555;164;555;174;507;174;Local:;AAAAAS;0.61;undefined;OTHER;OTHER
ti16310152.tif;1;0;754;1000;575;164;40;9;575;164;615;164;615;173;575;173;State;AAAAA;0.78;undefined;OTHER;OTHER
ti16310152.tif;1;0;754;1000;433;165;40;10;433;165;473;165;473;175;433;175;State;AAAAA;0.77;undefined;OTHER;OTHER
ti16310152.tif;1;0;754;1000;482;167;16;7;482;167;498;167;498;174;482;174;or;AA;0.41;undefined;OTHER;OTHER
ti16310152.tif;1;0;754;1000;208;168;30;9;208;168;238;168;238;177;208;177;1994;NNNN;0.28;undefined;OTHER;OTHER
ti16310152.tif;1;0;754;1000;58;169;37;10;58;169;95;169;95;179;58;179;Date:;AAAAS;0.71;undefined;OTHER;OTHER
ti16310152.tif;1;0;754;1000;106;169;58;9;106;169;164;169;164;178;106;178;October;AAAAAAA;0.57;undefined;OTHER;OTHER
ti16310152.tif;1;0;754;1000;174;169;21;11;174;169;195;169;195;180;174;180;17,;NNS;0.52;undefined;OTHER;OTHER
ti16310152.tif;1;0;754;1000;366;206;91;10;366;206;457;206;457;216;366;216;INFORMATION;AAAAAAAAAAA;0.47;undefined;OTHER;OTHER
ti16310152.tif;1;0;754;1000;283;208;73;9;283;208;356;208;356;217;283;217;RECIPIENT;AAAAAAAAA;0.46;undefined;OTHER;OTHER
ti16310152.tif;1;0;754;1000;299;234;71;13;299;234;370;234;370;247;299;247;Holloway,;AAAAAAAAS;0.63;undefined;OTHER;OTHER
ti16310152.tif;1;0;754;1000;382;235;22;8;382;235;404;235;404;243;382;243;Jr.;AAS;0.5;undefined;OTHER;OTHER
ti16310152.tif;1;0;754;1000;240;236;49;9;240;236;289;236;289;245;240;245;Herman;AAAAAA;0.62;undefined;OTHER;OTHER
ti16310152.tif;1;0;754;1000;57;237;38;10;57;237;95;237;95;247;57;247;Name:;AAAAS;0.64;undefined;OTHER;OTHER
