src;num_pages;page_id;page_width;page_height;col;row;width;height;x1;y1;x2;y2;x3;y3;x4;y4;contents;contents_masked;confidence;correctclass;tag;description
2084022805.tif;1;0;754;1000;194;82;41;11;194;82;235;82;235;93;194;93;U.S.A.;ASASAS;0.59;undefined;OTHER;OTHER
2084022805.tif;1;0;754;1000;113;83;73;10;113;83;186;83;186;93;113;93;BURNETT;AAAAAAA;0.44;undefined;OTHER;OTHER
2084022805.tif;1;0;754;1000;75;84;29;9;75;84;104;84;104;93;75;93;LEO;AAA;0.29;undefined;OTHER;OTHER
2084022805.tif;1;0;754;1000;75;96;5;6;75;96;80;96;80;102;75;102;a;A;0.05;undefined;OTHER;OTHER
2084022805.tif;1;0;754;1000;83;96;32;6;83;96;115;96;115;102;83;102;Orman;AAAAA;0.44;undefined;OTHER;OTHER
2084022805.tif;1;0;754;1000;118;96;9;6;118;96;127;96;127;102;118;102;or;AA;0.0;undefined;OTHER;OTHER
2084022805.tif;1;0;754;1000;130;96;13;6;130;96;143;96;143;102;130;102;tso;AAA;0.37;undefined;OTHER;OTHER
2084022805.tif;1;0;754;1000;147;96;32;6;147;96;179;96;179;102;147;102;ttirsiir;AAAAAAAA;0.44;undefined;OTHER;OTHER
2084022805.tif;1;0;754;1000;183;96;35;7;183;96;218;96;218;103;183;103;comtakt,;AAAAAAAS;0.47;undefined;OTHER;OTHER
2084022805.tif;1;0;754;1000;221;96;15;6;221;96;236;96;236;102;221;102;me.;AAS;0.46;undefined;OTHER;OTHER
2084022805.tif;1;0;754;1000;120;107;72;7;120;107;192;107;192;114;120;114;ADVERTISING;AAAAAAAAAAA;0.36;undefined;OTHER;OTHER
2084022805.tif;1;0;754;1000;366;116;51;7;366;116;417;116;417;123;366;123;NEWSPAPER;AAAAAAAAA;0.32;undefined;OTHER;OTHER
2084022805.tif;1;0;754;1000;452;116;46;7;452;116;498;116;498;123;452;123;ESTIMATE;AAAAAAAA;0.41;undefined;OTHER;OTHER
2084022805.tif;1;0;754;1000;505;116;28;7;505;116;533;116;533;123;505;123;RECAP;AAAAA;0.41;undefined;OTHER;OTHER
2084022805.tif;1;0;754;1000;557;116;22;7;557;116;579;116;579;123;557;123;PNOS;AAAA;0.19;undefined;OTHER;OTHER
2084022805.tif;1;0;754;1000;546;119;4;2;546;119;550;119;550;121;546;121;-;S;0.62;undefined;OTHER;OTHER
2084022805.tif;1;0;754;1000;534;135;45;9;534;135;579;135;579;144;534;144;09/13/96;NNSNNSNN;0.32;undefined;OTHER;OTHER
2084022805.tif;1;0;754;1000;400;136;34;7;400;136;434;136;434;143;400;143;PERIOD;AAAAAA;0.32;undefined;OTHER;OTHER
2084022805.tif;1;0;754;1000;499;136;22;7;499;136;521;136;521;143;499;143;DATE;AAAA;0.27;undefined;OTHER;OTHER
2084022805.tif;1;0;754;1000;355;145;45;9;355;145;400;145;400;154;355;154;01/01/96;NNSNNSNN;0.38;undefined;OTHER;OTHER
2084022805.tif;1;0;754;1000;425;145;44;9;425;145;469;145;469;154;425;154;12/31/96;NNSNNSNN;0.53;undefined;OTHER;OTHER
2084022805.tif;1;0;754;1000;406;146;11;6;406;146;417;146;417;152;406;152;TD;AA;0.36;undefined;OTHER;OTHER
2084022805.tif;1;0;754;1000;499;146;22;7;499;146;521;146;521;153;499;153;PAGE;AAAA;0.25;undefined;OTHER;OTHER
2084022805.tif;1;0;754;1000;576;146;2;7;576;146;578;146;578;153;576;153;1;N;0.51;undefined;OTHER;OTHER
2084022805.tif;1;0;754;1000;400;166;27;7;400;166;427;166;427;173;400;173;DESC:;AAAAS;0.62;undefined;OTHER;OTHER
2084022805.tif;1;0;754;1000;464;166;45;7;464;166;509;166;509;173;464;173;MULTIPLE;AAAAAAAA;0.46;undefined;OTHER;OTHER
2084022805.tif;1;0;754;1000;150;167;39;7;150;167;189;167;189;174;150;174;CLIENT:;AAAAAAS;0.57;undefined;OTHER;OTHER
2084022805.tif;1;0;754;1000;203;167;21;7;203;167;224;167;224;174;203;174;P.M.;ASAS;0.41;undefined;OTHER;OTHER
2084022805.tif;1;0;754;1000;233;167;21;7;233;167;254;167;254;174;233;174;INC.;AAAS;0.61;undefined;OTHER;OTHER
2084022805.tif;1;0;754;1000;280;167;38;7;280;167;318;167;318;174;280;174;OFFICE:;AAAAAAS;0.55;undefined;OTHER;OTHER
